replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
230,122,57,0.4180327868852459,0.3180327868852459,0.2
231,124,57,0.43548387096774194,0.2983870967741935,0.2
232,129,62,0.43410852713178294,0.3069767441860465,0.2
233,117,58,0.42735042735042733,0.2854700854700855,0.2
234,119,59,0.48739495798319327,0.2857142857142857,0.2
235,121,59,0.371900826446281,0.3008264462809917,0.2
236,115,58,0.41739130434782606,0.3095652173913043,0.2
237,117,57,0.41025641025641024,0.30427350427350425,0.2
238,121,53,0.49586776859504134,0.2760330578512396,0.2
239,125,56,0.384,0.3376,0.4
240,121,56,0.39669421487603307,0.30082644628099175,0.2
241,121,56,0.4297520661157025,0.2925619834710743,0.2
242,121,61,0.32231404958677684,0.3586776859504132,0.4
243,125,57,0.432,0.28640000000000004,0.2
244,117,60,0.4444444444444444,0.2923076923076923,0.2
245,112,57,0.45535714285714285,0.26071428571428573,0.2
246,121,56,0.38016528925619836,0.32231404958677684,0.2
247,119,58,0.33613445378151263,0.37142857142857144,0.4
248,121,59,0.4297520661157025,0.3107438016528925,0.2
249,117,60,0.4700854700854701,0.32136752136752145,0.2
250,121,58,0.4297520661157025,0.2958677685950414,0.2
251,116,57,0.39655172413793105,0.31206896551724145,0.2
252,123,51,0.42276422764227645,0.2731707317073171,0.2
253,122,55,0.4180327868852459,0.27704918032786885,0.2
254,125,58,0.376,0.32,0.2
255,123,56,0.4715447154471545,0.2552845528455285,0.2
256,122,54,0.39344262295081966,0.3,0.2
257,125,54,0.384,0.29120000000000007,0.2
258,115,57,0.4782608695652174,0.25043478260869567,0.2
259,115,57,0.4782608695652174,0.26260869565217393,0.2
260,114,59,0.43859649122807015,0.30000000000000004,0.2
261,120,58,0.4666666666666667,0.23333333333333336,0.2
262,119,53,0.5378151260504201,0.22521008403361345,0.0
263,128,59,0.375,0.3421875,0.2
264,117,60,0.452991452991453,0.26837606837606837,0.2
265,117,59,0.4358974358974359,0.2923076923076923,0.2
266,122,58,0.4918032786885246,0.25081967213114753,0.2
267,112,57,0.41964285714285715,0.30357142857142855,0.2
268,126,59,0.42063492063492064,0.31746031746031744,0.2
269,115,53,0.40869565217391307,0.3339130434782609,0.2
270,116,54,0.45689655172413796,0.2655172413793104,0.2
271,117,59,0.4444444444444444,0.25641025641025644,0.2
272,114,60,0.4298245614035088,0.29649122807017547,0.2
273,117,56,0.42735042735042733,0.276923076923077,0.2
274,122,50,0.3114754098360656,0.3721311475409837,0.2
275,122,59,0.48360655737704916,0.2819672131147541,0.2
276,120,55,0.35833333333333334,0.32166666666666666,0.2
277,120,57,0.39166666666666666,0.3266666666666667,0.2
278,118,56,0.3983050847457627,0.30169491525423725,0.2
279,123,57,0.3983739837398374,0.3365853658536585,0.2
280,122,59,0.39344262295081966,0.33442622950819667,0.2
281,122,58,0.3770491803278688,0.33278688524590166,0.2
282,119,56,0.46218487394957986,0.2638655462184874,0.2
283,122,55,0.3524590163934426,0.3819672131147541,0.4
284,120,59,0.30833333333333335,0.37000000000000005,0.30000000000000004
285,119,56,0.3277310924369748,0.3445378151260505,0.2
286,115,58,0.40869565217391307,0.32869565217391317,0.2
287,118,57,0.3389830508474576,0.3152542372881357,0.2
288,120,61,0.3416666666666667,0.33166666666666667,0.2
289,126,58,0.3888888888888889,0.3158730158730159,0.2
290,116,54,0.3706896551724138,0.3206896551724139,0.2
291,117,54,0.4188034188034188,0.2803418803418804,0.2
292,120,60,0.4,0.31,0.2
293,117,60,0.42735042735042733,0.31794871794871793,0.2
294,122,62,0.3524590163934426,0.3360655737704918,0.2
295,122,59,0.4180327868852459,0.298360655737705,0.2
296,118,54,0.4576271186440678,0.2728813559322034,0.2
297,118,57,0.423728813559322,0.28644067796610173,0.2
298,121,56,0.4380165289256198,0.2859504132231405,0.2
299,123,56,0.5447154471544715,0.24227642276422767,0.0
300,124,55,0.3387096774193548,0.3403225806451613,0.2
301,124,61,0.43548387096774194,0.31935483870967746,0.2
302,118,59,0.423728813559322,0.29322033898305083,0.2
303,119,57,0.3949579831932773,0.2924369747899159,0.2
304,124,56,0.3387096774193548,0.34838709677419355,0.2
305,123,61,0.3333333333333333,0.3235772357723577,0.2
306,122,58,0.4262295081967213,0.2852459016393443,0.2
307,117,59,0.4017094017094017,0.29914529914529914,0.2
308,121,59,0.4462809917355372,0.2975206611570248,0.2
309,120,59,0.4,0.31666666666666665,0.2
310,116,54,0.4396551724137931,0.3017241379310345,0.2
311,128,56,0.4140625,0.3046875,0.2
312,124,54,0.33064516129032256,0.37258064516129036,0.30000000000000004
313,115,54,0.4608695652173913,0.2817391304347826,0.2
314,117,58,0.42735042735042733,0.28205128205128205,0.2
315,119,52,0.44537815126050423,0.26554621848739496,0.2
316,121,50,0.371900826446281,0.32066115702479336,0.2
317,117,57,0.3418803418803419,0.3401709401709402,0.2
318,125,56,0.464,0.3104,0.2
