replicate,rows,unique_groups,top1_hit_rate,mean_regret,median_regret
212,110,54,0.5363636363636364,0.22727272727272727,0.0
213,120,60,0.4583333333333333,0.22500000000000003,0.2
214,114,63,0.4824561403508772,0.2596491228070176,0.2
215,124,58,0.45161290322580644,0.267741935483871,0.2
216,122,61,0.5,0.22622950819672133,0.1
217,118,55,0.5338983050847458,0.23559322033898306,0.0
218,133,55,0.43609022556390975,0.2977443609022556,0.2
219,119,57,0.46218487394957986,0.25210084033613445,0.2
220,122,60,0.48360655737704916,0.24098360655737705,0.2
221,124,59,0.5564516129032258,0.21612903225806449,0.0
222,121,61,0.49586776859504134,0.24462809917355377,0.2
223,130,54,0.5384615384615384,0.2123076923076923,0.0
224,126,57,0.4126984126984127,0.2984126984126984,0.2
225,125,60,0.504,0.24960000000000002,0.0
226,124,58,0.47580645161290325,0.24193548387096778,0.2
227,117,61,0.42735042735042733,0.2752136752136753,0.2
228,128,57,0.484375,0.275,0.2
229,124,61,0.4435483870967742,0.25806451612903225,0.2
230,122,57,0.5573770491803278,0.2098360655737705,0.0
231,124,57,0.49193548387096775,0.25483870967741934,0.2
232,129,62,0.5426356589147286,0.22790697674418603,0.0
233,117,58,0.46153846153846156,0.2461538461538462,0.2
234,119,59,0.6218487394957983,0.19831932773109245,0.0
235,121,59,0.5702479338842975,0.2066115702479339,0.0
236,115,58,0.5652173913043478,0.19304347826086957,0.0
237,117,57,0.5213675213675214,0.22735042735042732,0.0
238,121,53,0.4380165289256198,0.256198347107438,0.2
239,125,56,0.464,0.256,0.2
240,121,56,0.5454545454545454,0.21487603305785125,0.0
241,121,56,0.4793388429752066,0.24132231404958676,0.2
242,121,61,0.47107438016528924,0.24297520661157024,0.2
243,125,57,0.544,0.23520000000000002,0.0
244,117,60,0.49572649572649574,0.252991452991453,0.2
245,112,57,0.5357142857142857,0.2017857142857143,0.0
246,121,56,0.48760330578512395,0.24958677685950414,0.2
247,119,58,0.44537815126050423,0.3142857142857142,0.2
248,121,59,0.5454545454545454,0.2363636363636364,0.0
249,117,60,0.5641025641025641,0.2324786324786325,0.0
250,121,58,0.5041322314049587,0.25123966942148757,0.0
251,116,57,0.5689655172413793,0.22413793103448276,0.0
252,123,51,0.5691056910569106,0.17886178861788618,0.0
253,122,55,0.5163934426229508,0.2278688524590164,0.0
254,125,58,0.464,0.26720000000000005,0.2
255,123,56,0.5447154471544715,0.2146341463414634,0.0
256,122,54,0.5327868852459017,0.21967213114754103,0.0
257,125,54,0.488,0.23840000000000003,0.2
258,115,57,0.48695652173913045,0.23130434782608697,0.2
259,115,57,0.5565217391304348,0.21565217391304348,0.0
260,114,59,0.45614035087719296,0.26315789473684215,0.2
261,120,58,0.48333333333333334,0.22500000000000003,0.2
262,119,53,0.5798319327731093,0.1865546218487395,0.0
263,128,59,0.5,0.23593750000000002,0.1
264,117,60,0.47863247863247865,0.22905982905982902,0.2
265,117,59,0.5042735042735043,0.2478632478632479,0.0
266,122,58,0.4262295081967213,0.2655737704918033,0.2
267,112,57,0.5535714285714286,0.23214285714285715,0.0
268,126,59,0.5238095238095238,0.22857142857142856,0.0
269,115,53,0.48695652173913045,0.2365217391304348,0.2
270,116,54,0.47413793103448276,0.22068965517241376,0.2
271,117,59,0.5555555555555556,0.20683760683760682,0.0
272,114,60,0.43859649122807015,0.2771929824561404,0.2
273,117,56,0.452991452991453,0.27863247863247864,0.2
274,122,50,0.5573770491803278,0.22622950819672133,0.0
275,122,59,0.5081967213114754,0.24590163934426232,0.0
276,120,55,0.49166666666666664,0.22500000000000003,0.2
277,120,57,0.425,0.2833333333333333,0.2
278,118,56,0.5423728813559322,0.23898305084745763,0.0
279,123,57,0.4878048780487805,0.2634146341463415,0.2
280,122,59,0.5655737704918032,0.20327868852459016,0.0
281,122,58,0.5,0.22950819672131148,0.1
282,119,56,0.4957983193277311,0.22521008403361342,0.2
283,122,55,0.5,0.2360655737704918,0.1
284,120,59,0.49166666666666664,0.2816666666666667,0.2
285,119,56,0.42857142857142855,0.2873949579831933,0.2
286,115,58,0.5217391304347826,0.22608695652173916,0.0
287,118,57,0.4661016949152542,0.24915254237288134,0.2
288,120,61,0.425,0.2733333333333334,0.2
289,126,58,0.47619047619047616,0.25873015873015875,0.2
290,116,54,0.5344827586206896,0.23448275862068965,0.0
291,117,54,0.5384615384615384,0.22905982905982908,0.0
292,120,60,0.5083333333333333,0.23166666666666672,0.0
293,117,60,0.5470085470085471,0.24102564102564106,0.0
294,122,62,0.5081967213114754,0.22950819672131148,0.0
295,122,59,0.5081967213114754,0.24754098360655744,0.0
296,118,54,0.4661016949152542,0.2677966101694915,0.2
297,118,57,0.5169491525423728,0.21016949152542375,0.0
298,121,56,0.5537190082644629,0.2165289256198347,0.0
299,123,56,0.5284552845528455,0.24715447154471545,0.0
300,124,55,0.4596774193548387,0.24677419354838714,0.2
301,124,61,0.5,0.2516129032258065,0.1
302,118,59,0.5084745762711864,0.23559322033898306,0.0
303,119,57,0.47058823529411764,0.25882352941176473,0.2
304,124,56,0.4032258064516129,0.27741935483870966,0.2
305,123,61,0.4878048780487805,0.24878048780487805,0.2
306,122,58,0.4426229508196721,0.2737704918032787,0.2
307,117,59,0.5641025641025641,0.17777777777777776,0.0
308,121,59,0.5371900826446281,0.22809917355371906,0.0
309,120,59,0.5166666666666667,0.24166666666666667,0.0
310,116,54,0.49137931034482757,0.25,0.2
311,128,56,0.5234375,0.2421875,0.0
312,124,54,0.41935483870967744,0.3080645161290323,0.2
313,115,54,0.6086956521739131,0.18956521739130436,0.0
314,117,58,0.49572649572649574,0.24444444444444446,0.2
315,119,52,0.5294117647058824,0.23865546218487393,0.0
316,121,50,0.5867768595041323,0.19338842975206613,0.0
317,117,57,0.452991452991453,0.2564102564102564,0.2
318,125,56,0.544,0.24,0.0
319,121,55,0.5702479338842975,0.18016528925619835,0.0
320,126,56,0.4365079365079365,0.26349206349206344,0.2
321,118,62,0.4915254237288136,0.24576271186440682,0.2
322,121,55,0.4793388429752066,0.22644628099173555,0.2
323,119,62,0.37815126050420167,0.3142857142857143,0.2
324,125,58,0.528,0.22080000000000005,0.0
325,117,55,0.5384615384615384,0.24615384615384617,0.0
326,112,56,0.5357142857142857,0.19999999999999998,0.0
327,122,56,0.48360655737704916,0.23278688524590166,0.2
328,117,53,0.49572649572649574,0.2512820512820513,0.2
329,116,60,0.45689655172413796,0.25,0.2
330,111,57,0.44144144144144143,0.27927927927927937,0.2
331,119,62,0.47058823529411764,0.2470588235294118,0.2
332,120,62,0.5,0.22333333333333336,0.1
333,120,64,0.475,0.25666666666666665,0.2
334,123,50,0.42276422764227645,0.2520325203252033,0.2
335,115,56,0.45217391304347826,0.2591304347826087,0.2
336,113,56,0.504424778761062,0.2584070796460177,0.0
337,116,65,0.5689655172413793,0.20172413793103453,0.0
338,116,62,0.5603448275862069,0.22241379310344828,0.0
339,128,56,0.515625,0.21875,0.0
