candidate_id,kind,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_lambda,reg_alpha,seed,complexity_score,complexity_order,complexity_label,train_top1_hit_rate,validation_top1_hit_rate,top1_hit_rate_gap,train_mean_regret,validation_mean_regret,mean_regret_gap
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.05,1.0,0.8,10.0,0.0,215,100.0,113,50 trees d=2,0.65669,0.495935,0.160755,0.122535,0.255285,0.13275
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.05,1.0,0.8,10.0,0.1,215,100.0,114,50 trees d=2,0.665493,0.512195,0.153298,0.122183,0.253659,0.131476
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,1.0,0.0,215,100.0,115,50 trees d=2,0.68838,0.495935,0.192445,0.11162,0.256911,0.145291
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,1.0,0.1,215,100.0,116,50 trees d=2,0.691901,0.487805,0.204096,0.108803,0.268293,0.15949
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,5.0,0.0,215,100.0,117,50 trees d=2,0.647887,0.479675,0.168212,0.128521,0.266667,0.138146
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,5.0,0.1,215,100.0,118,50 trees d=2,0.674296,0.471545,0.202751,0.12007,0.273171,0.153101
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.05,1.0,1.0,10.0,0.0,215,100.0,119,50 trees d=2,0.663732,0.495935,0.167797,0.122887,0.252033,0.129146
xgb_n=50_depth=2_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.05,1.0,1.0,10.0,0.1,215,100.0,120,50 trees d=2,0.663732,0.495935,0.167797,0.125704,0.261789,0.136085
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,1.0,0.0,215,100.0,121,50 trees d=2,0.757042,0.487805,0.269237,0.080282,0.266667,0.186385
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,1.0,0.1,215,100.0,122,50 trees d=2,0.737676,0.471545,0.266131,0.089085,0.271545,0.18246
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,5.0,0.0,215,100.0,123,50 trees d=2,0.744718,0.495935,0.248783,0.083099,0.253659,0.17056
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,5.0,0.1,215,100.0,124,50 trees d=2,0.723592,0.479675,0.243917,0.089789,0.265041,0.175252
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.1,0.8,0.8,10.0,0.0,215,100.0,125,50 trees d=2,0.723592,0.487805,0.235787,0.089437,0.252033,0.162596
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.1,0.8,0.8,10.0,0.1,215,100.0,126,50 trees d=2,0.721831,0.471545,0.250286,0.091197,0.268293,0.177096
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,1.0,0.0,215,100.0,127,50 trees d=2,0.746479,0.463415,0.283064,0.083803,0.273171,0.189368
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,1.0,0.1,215,100.0,128,50 trees d=2,0.725352,0.471545,0.253807,0.097183,0.273171,0.175988
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,5.0,0.0,215,100.0,129,50 trees d=2,0.741197,0.487805,0.253392,0.083803,0.255285,0.171482
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,5.0,0.1,215,100.0,130,50 trees d=2,0.730634,0.455285,0.275349,0.090845,0.274797,0.183952
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.1,0.8,1.0,10.0,0.0,215,100.0,131,50 trees d=2,0.721831,0.455285,0.266546,0.089789,0.276423,0.186634
xgb_n=50_depth=2_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.1,0.8,1.0,10.0,0.1,215,100.0,132,50 trees d=2,0.721831,0.422764,0.299067,0.092254,0.289431,0.197177
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,1.0,0.0,215,100.0,133,50 trees d=2,0.72007,0.504065,0.216005,0.095775,0.255285,0.15951
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,1.0,0.1,215,100.0,134,50 trees d=2,0.730634,0.520325,0.210309,0.086972,0.242276,0.155304
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,5.0,0.0,215,100.0,135,50 trees d=2,0.721831,0.528455,0.193376,0.090845,0.237398,0.146553
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,5.0,0.1,215,100.0,136,50 trees d=2,0.728873,0.512195,0.216678,0.088732,0.258537,0.169805
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,2,0.1,1.0,0.8,10.0,0.0,215,100.0,137,50 trees d=2,0.721831,0.520325,0.201506,0.091901,0.243902,0.152001
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,2,0.1,1.0,0.8,10.0,0.1,215,100.0,138,50 trees d=2,0.705986,0.495935,0.210051,0.096127,0.250407,0.15428
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,1.0,0.0,215,100.0,139,50 trees d=2,0.742958,0.560976,0.181982,0.084507,0.229268,0.144761
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,1.0,0.1,215,100.0,140,50 trees d=2,0.735915,0.512195,0.22372,0.086972,0.243902,0.15693
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,5.0,0.0,215,100.0,141,50 trees d=2,0.72007,0.479675,0.240395,0.089085,0.260163,0.171078
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,5.0,0.1,215,100.0,142,50 trees d=2,0.714789,0.495935,0.218854,0.094014,0.255285,0.161271
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,2,0.1,1.0,1.0,10.0,0.0,215,100.0,143,50 trees d=2,0.707746,0.487805,0.219941,0.096127,0.250407,0.15428
xgb_n=50_depth=2_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,2,0.1,1.0,1.0,10.0,0.1,215,100.0,144,50 trees d=2,0.714789,0.471545,0.243244,0.09507,0.253659,0.158589
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,1.0,0.0,215,150.0,145,50 trees d=3,0.751761,0.487805,0.263956,0.075,0.250407,0.175407
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,1.0,0.1,215,150.0,146,50 trees d=3,0.755282,0.487805,0.267477,0.074648,0.243902,0.169254
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,5.0,0.0,215,150.0,147,50 trees d=3,0.753521,0.471545,0.281976,0.076056,0.258537,0.182481
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,5.0,0.1,215,150.0,148,50 trees d=3,0.730634,0.487805,0.242829,0.085563,0.247154,0.161591
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.03,0.8,0.8,10.0,0.0,215,150.0,149,50 trees d=3,0.730634,0.471545,0.259089,0.089085,0.252033,0.162948
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.03,0.8,0.8,10.0,0.1,215,150.0,150,50 trees d=3,0.71831,0.463415,0.254895,0.092958,0.255285,0.162327
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,1.0,0.0,215,150.0,151,50 trees d=3,0.751761,0.504065,0.247696,0.078169,0.24878,0.170611
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,1.0,0.1,215,150.0,152,50 trees d=3,0.764085,0.495935,0.26815,0.072535,0.255285,0.18275
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,5.0,0.0,215,150.0,153,50 trees d=3,0.760563,0.504065,0.256498,0.075352,0.247154,0.171802
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,5.0,0.1,215,150.0,154,50 trees d=3,0.748239,0.487805,0.260434,0.078169,0.242276,0.164107
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.03,0.8,1.0,10.0,0.0,215,150.0,155,50 trees d=3,0.748239,0.479675,0.268564,0.078873,0.255285,0.176412
xgb_n=50_depth=3_lr=0.03_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.03,0.8,1.0,10.0,0.1,215,150.0,156,50 trees d=3,0.742958,0.504065,0.238893,0.082746,0.242276,0.15953
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,1.0,0.0,215,150.0,157,50 trees d=3,0.741197,0.479675,0.261522,0.084859,0.252033,0.167174
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,1.0,0.1,215,150.0,158,50 trees d=3,0.751761,0.495935,0.255826,0.080634,0.245528,0.164894
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,5.0,0.0,215,150.0,159,50 trees d=3,0.744718,0.504065,0.240653,0.084859,0.243902,0.159043
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,5.0,0.1,215,150.0,160,50 trees d=3,0.734155,0.495935,0.23822,0.089085,0.24878,0.159695
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.03,1.0,0.8,10.0,0.0,215,150.0,161,50 trees d=3,0.742958,0.463415,0.279543,0.086268,0.258537,0.172269
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.03,1.0,0.8,10.0,0.1,215,150.0,162,50 trees d=3,0.735915,0.504065,0.23185,0.088732,0.234146,0.145414
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,1.0,0.0,215,150.0,163,50 trees d=3,0.746479,0.487805,0.258674,0.084507,0.256911,0.172404
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,1.0,0.1,215,150.0,164,50 trees d=3,0.739437,0.471545,0.267892,0.08662,0.255285,0.168665
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,5.0,0.0,215,150.0,165,50 trees d=3,0.75,0.495935,0.254065,0.083099,0.243902,0.160803
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,5.0,0.1,215,150.0,166,50 trees d=3,0.762324,0.504065,0.258259,0.077465,0.24065,0.163185
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.03,1.0,1.0,10.0,0.0,215,150.0,167,50 trees d=3,0.744718,0.447154,0.297564,0.085563,0.261789,0.176226
xgb_n=50_depth=3_lr=0.03_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.03,1.0,1.0,10.0,0.1,215,150.0,168,50 trees d=3,0.746479,0.479675,0.266804,0.083451,0.255285,0.171834
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,1.0,0.0,215,150.0,169,50 trees d=3,0.797535,0.471545,0.32599,0.057746,0.261789,0.204043
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,1.0,0.1,215,150.0,170,50 trees d=3,0.772887,0.528455,0.244432,0.066901,0.234146,0.167245
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,5.0,0.0,215,150.0,171,50 trees d=3,0.769366,0.479675,0.289691,0.065493,0.258537,0.193044
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,5.0,0.1,215,150.0,172,50 trees d=3,0.767606,0.463415,0.304191,0.065141,0.261789,0.196648
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.05,0.8,0.8,10.0,0.0,215,150.0,173,50 trees d=3,0.767606,0.463415,0.304191,0.067254,0.261789,0.194535
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.05,0.8,0.8,10.0,0.1,215,150.0,174,50 trees d=3,0.755282,0.455285,0.299997,0.074648,0.258537,0.183889
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,1.0,0.0,215,150.0,175,50 trees d=3,0.797535,0.479675,0.31786,0.058099,0.261789,0.20369
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,1.0,0.1,215,150.0,176,50 trees d=3,0.778169,0.447154,0.331015,0.064437,0.281301,0.216864
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,5.0,0.0,215,150.0,177,50 trees d=3,0.795775,0.528455,0.26732,0.06162,0.242276,0.180656
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,5.0,0.1,215,150.0,178,50 trees d=3,0.785211,0.447154,0.338057,0.064437,0.278049,0.213612
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.05,0.8,1.0,10.0,0.0,215,150.0,179,50 trees d=3,0.77993,0.447154,0.332776,0.065141,0.274797,0.209656
xgb_n=50_depth=3_lr=0.05_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.05,0.8,1.0,10.0,0.1,215,150.0,180,50 trees d=3,0.77993,0.504065,0.275865,0.065845,0.24878,0.182935
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,1.0,0.0,215,150.0,181,50 trees d=3,0.795775,0.487805,0.30797,0.058099,0.247154,0.189055
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,1.0,0.1,215,150.0,182,50 trees d=3,0.778169,0.495935,0.282234,0.064437,0.255285,0.190848
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,5.0,0.0,215,150.0,183,50 trees d=3,0.765845,0.487805,0.27804,0.069014,0.256911,0.187897
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,5.0,0.1,215,150.0,184,50 trees d=3,0.78169,0.479675,0.302015,0.063732,0.252033,0.188301
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.05,1.0,0.8,10.0,0.0,215,150.0,185,50 trees d=3,0.765845,0.552846,0.212999,0.068662,0.21626,0.147598
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.05,1.0,0.8,10.0,0.1,215,150.0,186,50 trees d=3,0.772887,0.512195,0.260692,0.070775,0.24065,0.169875
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,1.0,0.0,215,150.0,187,50 trees d=3,0.799296,0.487805,0.311491,0.057394,0.247154,0.18976
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,1.0,0.1,215,150.0,188,50 trees d=3,0.790493,0.504065,0.286428,0.058803,0.24065,0.181847
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,5.0,0.0,215,150.0,189,50 trees d=3,0.785211,0.528455,0.256756,0.062324,0.229268,0.166944
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,5.0,0.1,215,150.0,190,50 trees d=3,0.776408,0.487805,0.288603,0.067254,0.250407,0.183153
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.05,1.0,1.0,10.0,0.0,215,150.0,191,50 trees d=3,0.778169,0.528455,0.249714,0.066901,0.234146,0.167245
xgb_n=50_depth=3_lr=0.05_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.05,1.0,1.0,10.0,0.1,215,150.0,192,50 trees d=3,0.788732,0.487805,0.300927,0.064085,0.256911,0.192826
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,1.0,0.0,215,150.0,193,50 trees d=3,0.841549,0.463415,0.378134,0.042254,0.273171,0.230917
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,1.0,0.1,215,150.0,194,50 trees d=3,0.850352,0.487805,0.362547,0.038028,0.261789,0.223761
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,5.0,0.0,215,150.0,195,50 trees d=3,0.827465,0.414634,0.412831,0.044366,0.287805,0.243439
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,5.0,0.1,215,150.0,196,50 trees d=3,0.829225,0.406504,0.422721,0.044014,0.291057,0.247043
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.1,0.8,0.8,10.0,0.0,215,150.0,197,50 trees d=3,0.809859,0.455285,0.354574,0.052113,0.281301,0.229188
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.1,0.8,0.8,10.0,0.1,215,150.0,198,50 trees d=3,0.81338,0.504065,0.309315,0.050704,0.245528,0.194824
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,1.0,0.0,215,150.0,199,50 trees d=3,0.866197,0.479675,0.386522,0.035211,0.261789,0.226578
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,1.0,0.1,215,150.0,200,50 trees d=3,0.839789,0.430894,0.408895,0.043662,0.286179,0.242517
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,5.0,0.0,215,150.0,201,50 trees d=3,0.827465,0.471545,0.35592,0.041197,0.260163,0.218966
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,5.0,0.1,215,150.0,202,50 trees d=3,0.829225,0.447154,0.382071,0.045775,0.263415,0.21764
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.1,0.8,1.0,10.0,0.0,215,150.0,203,50 trees d=3,0.808099,0.479675,0.328424,0.05493,0.266667,0.211737
xgb_n=50_depth=3_lr=0.1_sub=0.8_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.1,0.8,1.0,10.0,0.1,215,150.0,204,50 trees d=3,0.820423,0.406504,0.413919,0.046127,0.310569,0.264442
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,1.0,0.0,215,150.0,205,50 trees d=3,0.830986,0.528455,0.302531,0.045775,0.23252,0.186745
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=1.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,1.0,0.1,215,150.0,206,50 trees d=3,0.853873,0.487805,0.366068,0.038028,0.256911,0.218883
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,5.0,0.0,215,150.0,207,50 trees d=3,0.838028,0.536585,0.301443,0.043662,0.222764,0.179102
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=5.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,5.0,0.1,215,150.0,208,50 trees d=3,0.827465,0.504065,0.3234,0.04507,0.235772,0.190702
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.0,xgboost,50,3,0.1,1.0,0.8,10.0,0.0,215,150.0,209,50 trees d=3,0.832746,0.479675,0.353071,0.04507,0.253659,0.208589
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=0.8_l2=10.0_l1=0.1,xgboost,50,3,0.1,1.0,0.8,10.0,0.1,215,150.0,210,50 trees d=3,0.830986,0.552846,0.27814,0.045423,0.221138,0.175715
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,1.0,0.0,215,150.0,211,50 trees d=3,0.850352,0.536585,0.313767,0.039085,0.234146,0.195061
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=1.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,1.0,0.1,215,150.0,212,50 trees d=3,0.839789,0.495935,0.343854,0.041197,0.256911,0.215714
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,5.0,0.0,215,150.0,213,50 trees d=3,0.834507,0.504065,0.330442,0.043662,0.252033,0.208371
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=5.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,5.0,0.1,215,150.0,214,50 trees d=3,0.827465,0.528455,0.29901,0.044014,0.243902,0.199888
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.0,xgboost,50,3,0.1,1.0,1.0,10.0,0.0,215,150.0,215,50 trees d=3,0.825704,0.520325,0.305379,0.045775,0.245528,0.199753
xgb_n=50_depth=3_lr=0.1_sub=1.0_col=1.0_l2=10.0_l1=0.1,xgboost,50,3,0.1,1.0,1.0,10.0,0.1,215,150.0,216,50 trees d=3,0.829225,0.479675,0.34955,0.044366,0.271545,0.227179
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,1.0,0.0,215,100.0,217,100 trees d=1,0.605634,0.504065,0.101569,0.167254,0.253659,0.086405
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=1.0_l1=0.1,xgboost,100,1,0.03,0.8,0.8,1.0,0.1,215,100.0,218,100 trees d=1,0.605634,0.495935,0.109699,0.166901,0.255285,0.088384
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,5.0,0.0,215,100.0,219,100 trees d=1,0.59507,0.479675,0.115395,0.171831,0.253659,0.081828
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=5.0_l1=0.1,xgboost,100,1,0.03,0.8,0.8,5.0,0.1,215,100.0,220,100 trees d=1,0.602113,0.479675,0.122438,0.168662,0.255285,0.086623
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.0,xgboost,100,1,0.03,0.8,0.8,10.0,0.0,215,100.0,221,100 trees d=1,0.607394,0.471545,0.135849,0.166901,0.258537,0.091636
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=0.8_l2=10.0_l1=0.1,xgboost,100,1,0.03,0.8,0.8,10.0,0.1,215,100.0,222,100 trees d=1,0.609155,0.479675,0.12948,0.167606,0.253659,0.086053
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.0,xgboost,100,1,0.03,0.8,1.0,1.0,0.0,215,100.0,223,100 trees d=1,0.609155,0.471545,0.13761,0.167254,0.268293,0.101039
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=1.0_l2=1.0_l1=0.1,xgboost,100,1,0.03,0.8,1.0,1.0,0.1,215,100.0,224,100 trees d=1,0.610915,0.479675,0.13124,0.165493,0.265041,0.099548
xgb_n=100_depth=1_lr=0.03_sub=0.8_col=1.0_l2=5.0_l1=0.0,xgboost,100,1,0.03,0.8,1.0,5.0,0.0,215,100.0,225,100 trees d=1,0.589789,0.463415,0.126374,0.173944,0.265041,0.091097
