target,model,feature,coefficient,abs_coefficient
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_max,-0.013578881875763166,0.013578881875763166
acc_qwen3vl,qwen3vl,tda_edge_h1_finite_count,0.013413273748882683,0.013413273748882683
acc_qwen3vl,qwen3vl,tda_edge_h1_interval_count,0.013413273748882588,0.013413273748882588
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_std,-0.013212748009639215,0.013212748009639215
acc_qwen3vl,qwen3vl,tda_gray_h1_p90_persistence,0.01274848019928909,0.01274848019928909
acc_qwen3vl,qwen3vl,tda_edge_h1_std_persistence,0.012481560084883141,0.012481560084883141
acc_qwen3vl,qwen3vl,tda_edge_euler_max,0.012430430255034717,0.012430430255034717
acc_qwen3vl,qwen3vl,image_width,-0.012365103402335851,0.012365103402335851
acc_qwen3vl,qwen3vl,dim_MA,-0.012093625108636638,0.012093625108636638
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_max,-0.011997464517904679,0.011997464517904679
acc_qwen3vl,qwen3vl,tda_gray_h1_max_persistence,0.0119450665975527,0.0119450665975527
acc_qwen3vl,qwen3vl,tda_resized_height,-0.011872294201088084,0.011872294201088084
acc_qwen3vl,qwen3vl,tda_edge_h0_p90_persistence,-0.011717021064098661,0.011717021064098661
acc_qwen3vl,qwen3vl,tda_gray_mean,0.011401547321397197,0.011401547321397197
acc_qwen3vl,qwen3vl,dim_VL,0.011392362436179667,0.011392362436179667
acc_qwen3vl,qwen3vl,tda_edge_mean,-0.010653244940511068,0.010653244940511068
acc_qwen3vl,qwen3vl,dim_AS,-0.01037506692198791,0.01037506692198791
acc_qwen3vl,qwen3vl,tda_edge_h1_max_persistence,-0.010292986274438505,0.010292986274438505
acc_qwen3vl,qwen3vl,tda_gray_h0_betti_change_count,0.010262902746029132,0.010262902746029132
acc_qwen3vl,qwen3vl,tda_gray_h1_mean_persistence,-0.009533723472731,0.009533723472731
acc_qwen3vl,qwen3vl,context_char_count,-0.009248388832654046,0.009248388832654046
acc_qwen3vl,qwen3vl,tda_edge_h1_betti_std,0.0091631803507595,0.0091631803507595
acc_qwen3vl,qwen3vl,caption_word_count,0.009025244195825479,0.009025244195825479
acc_qwen3vl,qwen3vl,tda_edge_h1_mean_persistence,0.008920242672577954,0.008920242672577954
acc_qwen3vl,qwen3vl,dim_GS,0.008865467960908074,0.008865467960908074
acc_qwen3vl,qwen3vl,tda_gray_h0_entropy,-0.008790851104528536,0.008790851104528536
acc_qwen3vl,qwen3vl,tda_gray_h0_std_persistence,0.00868576194120437,0.00868576194120437
