model,group,dim_i,dim_j,tau_b
Qwen-VL-Max,correct,GS,AT,0.1297
Qwen-VL-Max,correct,GS,GS,1.0000
Qwen-VL-Max,correct,GS,QLl,-0.0534
Qwen-VL-Max,correct,GS,KNf,0.0880
Qwen-VL-Max,correct,GS,QLq,-0.1984
Qwen-VL-Max,correct,GS,CL,0.3562
Qwen-VL-Max,correct,QLl,VL,0.2038
Qwen-VL-Max,correct,QLl,AS,0.1836
Qwen-VL-Max,correct,QLl,MCr,0.3117
Qwen-VL-Max,correct,QLl,MCu,0.3096
Qwen-VL-Max,correct,QLl,MA,0.3544
Qwen-VL-Max,correct,QLl,VO,0.2240
Qwen-VL-Max,correct,QLl,AT,0.2247
Qwen-VL-Max,correct,QLl,GS,-0.0534
Qwen-VL-Max,correct,QLl,QLl,1.0000
Qwen-VL-Max,correct,QLl,KNf,0.0947
Qwen-VL-Max,correct,QLl,QLq,0.4149
Qwen-VL-Max,correct,QLl,CL,0.1724
Qwen-VL-Max,correct,KNf,VL,-0.1283
Qwen-VL-Max,correct,KNf,AS,-0.0053
Qwen-VL-Max,correct,KNf,MCr,0.0523
Qwen-VL-Max,correct,KNf,MCu,0.1591
Qwen-VL-Max,correct,KNf,MA,0.0638
Qwen-VL-Max,correct,KNf,VO,0.0361
Qwen-VL-Max,correct,KNf,AT,0.0519
Qwen-VL-Max,correct,KNf,GS,0.0880
Qwen-VL-Max,correct,KNf,QLl,0.0947
Qwen-VL-Max,correct,KNf,KNf,1.0000
Qwen-VL-Max,correct,KNf,QLq,0.2189
Qwen-VL-Max,correct,KNf,CL,0.1959
Qwen-VL-Max,correct,QLq,VL,0.0763
Qwen-VL-Max,correct,QLq,AS,0.1090
Qwen-VL-Max,correct,QLq,MCr,0.2564
Qwen-VL-Max,correct,QLq,MCu,0.2909
Qwen-VL-Max,correct,QLq,MA,0.3897
Qwen-VL-Max,correct,QLq,VO,0.2014
Qwen-VL-Max,correct,QLq,AT,0.2713
Qwen-VL-Max,correct,QLq,GS,-0.1984
Qwen-VL-Max,correct,QLq,QLl,0.4149
Qwen-VL-Max,correct,QLq,KNf,0.2189
Qwen-VL-Max,correct,QLq,QLq,1.0000
Qwen-VL-Max,correct,QLq,CL,0.0434
Qwen-VL-Max,correct,CL,VL,0.0202
Qwen-VL-Max,correct,CL,AS,0.1828
Qwen-VL-Max,correct,CL,MCr,0.1125
Qwen-VL-Max,correct,CL,MCu,0.2282
Qwen-VL-Max,correct,CL,MA,0.0926
Qwen-VL-Max,correct,CL,VO,0.2210
Qwen-VL-Max,correct,CL,AT,0.2819
Qwen-VL-Max,correct,CL,GS,0.3562
Qwen-VL-Max,correct,CL,QLl,0.1724
Qwen-VL-Max,correct,CL,KNf,0.1959
Qwen-VL-Max,correct,CL,QLq,0.0434
Qwen-VL-Max,correct,CL,CL,1.0000
Qwen-VL-Max,incorrect,VL,VL,1.0000
Qwen-VL-Max,incorrect,VL,AS,0.3772
Qwen-VL-Max,incorrect,VL,MCr,0.3455
Qwen-VL-Max,incorrect,VL,MCu,0.1677
Qwen-VL-Max,incorrect,VL,MA,0.3595
Qwen-VL-Max,incorrect,VL,VO,0.3012
Qwen-VL-Max,incorrect,VL,AT,0.1162
Qwen-VL-Max,incorrect,VL,GS,0.0042
Qwen-VL-Max,incorrect,VL,QLl,0.2793
Qwen-VL-Max,incorrect,VL,KNf,-0.0393
Qwen-VL-Max,incorrect,VL,QLq,0.1174
Qwen-VL-Max,incorrect,VL,CL,0.1701
Qwen-VL-Max,incorrect,AS,VL,0.3772
Qwen-VL-Max,incorrect,AS,AS,1.0000
Qwen-VL-Max,incorrect,AS,MCr,0.4469
Qwen-VL-Max,incorrect,AS,MCu,0.3125
Qwen-VL-Max,incorrect,AS,MA,0.3570
Qwen-VL-Max,incorrect,AS,VO,0.3151
Qwen-VL-Max,incorrect,AS,AT,0.2708
Qwen-VL-Max,incorrect,AS,GS,0.1572
Qwen-VL-Max,incorrect,AS,QLl,0.2488
Qwen-VL-Max,incorrect,AS,KNf,0.0009
Qwen-VL-Max,incorrect,AS,QLq,0.1031
Qwen-VL-Max,incorrect,AS,CL,0.1522
Qwen-VL-Max,incorrect,MCr,VL,0.3455
Qwen-VL-Max,incorrect,MCr,AS,0.4469
Qwen-VL-Max,incorrect,MCr,MCr,1.0000
Qwen-VL-Max,incorrect,MCr,MCu,0.3593
Qwen-VL-Max,incorrect,MCr,MA,0.2644
Qwen-VL-Max,incorrect,MCr,VO,0.3608
Qwen-VL-Max,incorrect,MCr,AT,0.3706
Qwen-VL-Max,incorrect,MCr,GS,0.1178
Qwen-VL-Max,incorrect,MCr,QLl,0.4167
Qwen-VL-Max,incorrect,MCr,KNf,0.0956
Qwen-VL-Max,incorrect,MCr,QLq,0.2077
Qwen-VL-Max,incorrect,MCr,CL,0.2722
Qwen-VL-Max,incorrect,MCu,VL,0.1677
Qwen-VL-Max,incorrect,MCu,AS,0.3125
Qwen-VL-Max,incorrect,MCu,MCr,0.3593
Qwen-VL-Max,incorrect,MCu,MCu,1.0000
Qwen-VL-Max,incorrect,MCu,MA,0.1718
Qwen-VL-Max,incorrect,MCu,VO,0.2390
Qwen-VL-Max,incorrect,MCu,AT,0.3720
Qwen-VL-Max,incorrect,MCu,GS,0.1492
Qwen-VL-Max,incorrect,MCu,QLl,0.2470
Qwen-VL-Max,incorrect,MCu,KNf,0.2161
Qwen-VL-Max,incorrect,MCu,QLq,0.2390
Qwen-VL-Max,incorrect,MCu,CL,0.2155
Qwen-VL-Max,incorrect,MA,VL,0.3595
Qwen-VL-Max,incorrect,MA,AS,0.3570
Qwen-VL-Max,incorrect,MA,MCr,0.2644
Qwen-VL-Max,incorrect,MA,MCu,0.1718
Qwen-VL-Max,incorrect,MA,MA,1.0000
Qwen-VL-Max,incorrect,MA,VO,0.3225
Qwen-VL-Max,incorrect,MA,AT,0.1161
Qwen-VL-Max,incorrect,MA,GS,0.0028
Qwen-VL-Max,incorrect,MA,QLl,0.3101
Qwen-VL-Max,incorrect,MA,KNf,0.1095
Qwen-VL-Max,incorrect,MA,QLq,0.2111
Qwen-VL-Max,incorrect,MA,CL,0.0777
Qwen-VL-Max,incorrect,VO,VL,0.3012
Qwen-VL-Max,incorrect,VO,AS,0.3151
Qwen-VL-Max,incorrect,VO,MCr,0.3608
Qwen-VL-Max,incorrect,VO,MCu,0.2390
Qwen-VL-Max,incorrect,VO,MA,0.3225
Qwen-VL-Max,incorrect,VO,VO,1.0000
Qwen-VL-Max,incorrect,VO,AT,0.2709
Qwen-VL-Max,incorrect,VO,GS,0.0263
Qwen-VL-Max,incorrect,VO,QLl,0.4009
Qwen-VL-Max,incorrect,VO,KNf,0.1128
Qwen-VL-Max,incorrect,VO,QLq,0.3611
Qwen-VL-Max,incorrect,VO,CL,0.2312
Qwen-VL-Max,incorrect,AT,VL,0.1162
Qwen-VL-Max,incorrect,AT,AS,0.2708
Qwen-VL-Max,incorrect,AT,MCr,0.3706
Qwen-VL-Max,incorrect,AT,MCu,0.3720
Qwen-VL-Max,incorrect,AT,MA,0.1161
Qwen-VL-Max,incorrect,AT,VO,0.2709
Qwen-VL-Max,incorrect,AT,AT,1.0000
Qwen-VL-Max,incorrect,AT,GS,0.2406
Qwen-VL-Max,incorrect,AT,QLl,0.2605
Qwen-VL-Max,incorrect,AT,KNf,0.1410
Qwen-VL-Max,incorrect,AT,QLq,0.1935
Qwen-VL-Max,incorrect,AT,CL,0.2455
Qwen-VL-Max,incorrect,GS,VL,0.0042
Qwen-VL-Max,incorrect,GS,AS,0.1572
Qwen-VL-Max,incorrect,GS,MCr,0.1178
Qwen-VL-Max,incorrect,GS,MCu,0.1492
Qwen-VL-Max,incorrect,GS,MA,0.0028
Qwen-VL-Max,incorrect,GS,VO,0.0263
Qwen-VL-Max,incorrect,GS,AT,0.2406
Qwen-VL-Max,incorrect,GS,GS,1.0000
Qwen-VL-Max,incorrect,GS,QLl,0.0521
Qwen-VL-Max,incorrect,GS,KNf,0.0325
Qwen-VL-Max,incorrect,GS,QLq,-0.0701
Qwen-VL-Max,incorrect,GS,CL,0.3690
Qwen-VL-Max,incorrect,QLl,VL,0.2793
Qwen-VL-Max,incorrect,QLl,AS,0.2488
Qwen-VL-Max,incorrect,QLl,MCr,0.4167
Qwen-VL-Max,incorrect,QLl,MCu,0.2470
Qwen-VL-Max,incorrect,QLl,MA,0.3101
Qwen-VL-Max,incorrect,QLl,VO,0.4009
Qwen-VL-Max,incorrect,QLl,AT,0.2605
Qwen-VL-Max,incorrect,QLl,GS,0.0521
Qwen-VL-Max,incorrect,QLl,QLl,1.0000
Qwen-VL-Max,incorrect,QLl,KNf,0.1488
Qwen-VL-Max,incorrect,QLl,QLq,0.4364
Qwen-VL-Max,incorrect,QLl,CL,0.2970
Qwen-VL-Max,incorrect,KNf,VL,-0.0393
Qwen-VL-Max,incorrect,KNf,AS,0.0009
Qwen-VL-Max,incorrect,KNf,MCr,0.0956
Qwen-VL-Max,incorrect,KNf,MCu,0.2161
Qwen-VL-Max,incorrect,KNf,MA,0.1095
Qwen-VL-Max,incorrect,KNf,VO,0.1128
Qwen-VL-Max,incorrect,KNf,AT,0.1410
Qwen-VL-Max,incorrect,KNf,GS,0.0325
Qwen-VL-Max,incorrect,KNf,QLl,0.1488
Qwen-VL-Max,incorrect,KNf,KNf,1.0000
Qwen-VL-Max,incorrect,KNf,QLq,0.3246
Qwen-VL-Max,incorrect,KNf,CL,0.1113
Qwen-VL-Max,incorrect,QLq,VL,0.1174
Qwen-VL-Max,incorrect,QLq,AS,0.1031
Qwen-VL-Max,incorrect,QLq,MCr,0.2077
Qwen-VL-Max,incorrect,QLq,MCu,0.2390
Qwen-VL-Max,incorrect,QLq,MA,0.2111
Qwen-VL-Max,incorrect,QLq,VO,0.3611
Qwen-VL-Max,incorrect,QLq,AT,0.1935
Qwen-VL-Max,incorrect,QLq,GS,-0.0701
Qwen-VL-Max,incorrect,QLq,QLl,0.4364
Qwen-VL-Max,incorrect,QLq,KNf,0.3246
Qwen-VL-Max,incorrect,QLq,QLq,1.0000
Qwen-VL-Max,incorrect,QLq,CL,0.1322
Qwen-VL-Max,incorrect,CL,VL,0.1701
Qwen-VL-Max,incorrect,CL,AS,0.1522
Qwen-VL-Max,incorrect,CL,MCr,0.2722
Qwen-VL-Max,incorrect,CL,MCu,0.2155
Qwen-VL-Max,incorrect,CL,MA,0.0777
Qwen-VL-Max,incorrect,CL,VO,0.2312
Qwen-VL-Max,incorrect,CL,AT,0.2455
Qwen-VL-Max,incorrect,CL,GS,0.3690
Qwen-VL-Max,incorrect,CL,QLl,0.2970
Qwen-VL-Max,incorrect,CL,KNf,0.1113
Qwen-VL-Max,incorrect,CL,QLq,0.1322
Qwen-VL-Max,incorrect,CL,CL,1.0000
InternLM-XComposer2-4KHD,correct,VL,VL,1.0000
InternLM-XComposer2-4KHD,correct,VL,AS,0.4275
InternLM-XComposer2-4KHD,correct,VL,MCr,0.4228
InternLM-XComposer2-4KHD,correct,VL,MCu,0.2340
InternLM-XComposer2-4KHD,correct,VL,MA,0.4384
InternLM-XComposer2-4KHD,correct,VL,VO,0.2864
InternLM-XComposer2-4KHD,correct,VL,AT,0.2526
InternLM-XComposer2-4KHD,correct,VL,GS,-0.0230
InternLM-XComposer2-4KHD,correct,VL,QLl,0.3229
InternLM-XComposer2-4KHD,correct,VL,KNf,-0.0361
InternLM-XComposer2-4KHD,correct,VL,QLq,0.1790
InternLM-XComposer2-4KHD,correct,VL,CL,0.1284
InternLM-XComposer2-4KHD,correct,AS,VL,0.4275
InternLM-XComposer2-4KHD,correct,AS,AS,1.0000
InternLM-XComposer2-4KHD,correct,AS,MCr,0.5152
InternLM-XComposer2-4KHD,correct,AS,MCu,0.3392
InternLM-XComposer2-4KHD,correct,AS,MA,0.4037
InternLM-XComposer2-4KHD,correct,AS,VO,0.2111
InternLM-XComposer2-4KHD,correct,AS,AT,0.3467
InternLM-XComposer2-4KHD,correct,AS,GS,0.0720
InternLM-XComposer2-4KHD,correct,AS,QLl,0.2981
InternLM-XComposer2-4KHD,correct,AS,KNf,-0.0452
InternLM-XComposer2-4KHD,correct,AS,QLq,0.1583
InternLM-XComposer2-4KHD,correct,AS,CL,0.1608
InternLM-XComposer2-4KHD,correct,MCr,VL,0.4228
InternLM-XComposer2-4KHD,correct,MCr,AS,0.5152
InternLM-XComposer2-4KHD,correct,MCr,MCr,1.0000
InternLM-XComposer2-4KHD,correct,MCr,MCu,0.3865
InternLM-XComposer2-4KHD,correct,MCr,MA,0.4150
InternLM-XComposer2-4KHD,correct,MCr,VO,0.3618
InternLM-XComposer2-4KHD,correct,MCr,AT,0.4204
InternLM-XComposer2-4KHD,correct,MCr,GS,-0.0344
InternLM-XComposer2-4KHD,correct,MCr,QLl,0.4202
InternLM-XComposer2-4KHD,correct,MCr,KNf,0.0147
InternLM-XComposer2-4KHD,correct,MCr,QLq,0.3126
InternLM-XComposer2-4KHD,correct,MCr,CL,0.2433
InternLM-XComposer2-4KHD,correct,MCu,VL,0.2340
InternLM-XComposer2-4KHD,correct,MCu,AS,0.3392
InternLM-XComposer2-4KHD,correct,MCu,MCr,0.3865
InternLM-XComposer2-4KHD,correct,MCu,MCu,1.0000
InternLM-XComposer2-4KHD,correct,MCu,MA,0.2849
InternLM-XComposer2-4KHD,correct,MCu,VO,0.2622
InternLM-XComposer2-4KHD,correct,MCu,AT,0.3573
InternLM-XComposer2-4KHD,correct,MCu,GS,0.0856
InternLM-XComposer2-4KHD,correct,MCu,QLl,0.3642
InternLM-XComposer2-4KHD,correct,MCu,KNf,0.1543
InternLM-XComposer2-4KHD,correct,MCu,QLq,0.3464
InternLM-XComposer2-4KHD,correct,MCu,CL,0.2418
InternLM-XComposer2-4KHD,correct,MA,VL,0.4384
InternLM-XComposer2-4KHD,correct,MA,AS,0.4037
InternLM-XComposer2-4KHD,correct,MA,MCr,0.4150
InternLM-XComposer2-4KHD,correct,MA,MCu,0.2849
InternLM-XComposer2-4KHD,correct,MA,MA,1.0000
InternLM-XComposer2-4KHD,correct,MA,VO,0.2286
InternLM-XComposer2-4KHD,correct,MA,AT,0.2568
InternLM-XComposer2-4KHD,correct,MA,GS,-0.0376
InternLM-XComposer2-4KHD,correct,MA,QLl,0.4146
InternLM-XComposer2-4KHD,correct,MA,KNf,0.0023
InternLM-XComposer2-4KHD,correct,MA,QLq,0.3202
InternLM-XComposer2-4KHD,correct,MA,CL,0.1476
InternLM-XComposer2-4KHD,correct,VO,VL,0.2864
InternLM-XComposer2-4KHD,correct,VO,AS,0.2111
InternLM-XComposer2-4KHD,correct,VO,MCr,0.3618
InternLM-XComposer2-4KHD,correct,VO,MCu,0.2622
InternLM-XComposer2-4KHD,correct,VO,MA,0.2286
InternLM-XComposer2-4KHD,correct,VO,VO,1.0000
InternLM-XComposer2-4KHD,correct,VO,AT,0.2687
InternLM-XComposer2-4KHD,correct,VO,GS,0.0367
InternLM-XComposer2-4KHD,correct,VO,QLl,0.4066
InternLM-XComposer2-4KHD,correct,VO,KNf,0.0693
InternLM-XComposer2-4KHD,correct,VO,QLq,0.3965
InternLM-XComposer2-4KHD,correct,VO,CL,0.2131
InternLM-XComposer2-4KHD,correct,AT,VL,0.2526
InternLM-XComposer2-4KHD,correct,AT,AS,0.3467
InternLM-XComposer2-4KHD,correct,AT,MCr,0.4204
InternLM-XComposer2-4KHD,correct,AT,MCu,0.3573
InternLM-XComposer2-4KHD,correct,AT,MA,0.2568
InternLM-XComposer2-4KHD,correct,AT,VO,0.2687
InternLM-XComposer2-4KHD,correct,AT,AT,1.0000
InternLM-XComposer2-4KHD,correct,AT,GS,0.1272
InternLM-XComposer2-4KHD,correct,AT,QLl,0.3542
InternLM-XComposer2-4KHD,correct,AT,KNf,0.0221
InternLM-XComposer2-4KHD,correct,AT,QLq,0.2884
InternLM-XComposer2-4KHD,correct,AT,CL,0.2271
InternLM-XComposer2-4KHD,correct,GS,VL,-0.0230
InternLM-XComposer2-4KHD,correct,GS,AS,0.0720
InternLM-XComposer2-4KHD,correct,GS,MCr,-0.0344
InternLM-XComposer2-4KHD,correct,GS,MCu,0.0856
InternLM-XComposer2-4KHD,correct,GS,MA,-0.0376
InternLM-XComposer2-4KHD,correct,GS,VO,0.0367
InternLM-XComposer2-4KHD,correct,GS,AT,0.1272
InternLM-XComposer2-4KHD,correct,GS,GS,1.0000
InternLM-XComposer2-4KHD,correct,GS,QLl,-0.0321
InternLM-XComposer2-4KHD,correct,GS,KNf,-0.0103
InternLM-XComposer2-4KHD,correct,GS,QLq,-0.0728
InternLM-XComposer2-4KHD,correct,GS,CL,0.3673
InternLM-XComposer2-4KHD,correct,QLl,VL,0.3229
InternLM-XComposer2-4KHD,correct,QLl,AS,0.2981
InternLM-XComposer2-4KHD,correct,QLl,MCr,0.4202
InternLM-XComposer2-4KHD,correct,QLl,MCu,0.3642
InternLM-XComposer2-4KHD,correct,QLl,MA,0.4146
InternLM-XComposer2-4KHD,correct,QLl,VO,0.4066
InternLM-XComposer2-4KHD,correct,QLl,AT,0.3542
InternLM-XComposer2-4KHD,correct,QLl,GS,-0.0321
InternLM-XComposer2-4KHD,correct,QLl,QLl,1.0000
InternLM-XComposer2-4KHD,correct,QLl,KNf,0.0470
InternLM-XComposer2-4KHD,correct,QLl,QLq,0.4268
InternLM-XComposer2-4KHD,correct,QLl,CL,0.1895
InternLM-XComposer2-4KHD,correct,KNf,VL,-0.0361
InternLM-XComposer2-4KHD,correct,KNf,AS,-0.0452
InternLM-XComposer2-4KHD,correct,KNf,MCr,0.0147
InternLM-XComposer2-4KHD,correct,KNf,MCu,0.1543
InternLM-XComposer2-4KHD,correct,KNf,MA,0.0023
InternLM-XComposer2-4KHD,correct,KNf,VO,0.0693
InternLM-XComposer2-4KHD,correct,KNf,AT,0.0221
InternLM-XComposer2-4KHD,correct,KNf,GS,-0.0103
InternLM-XComposer2-4KHD,correct,KNf,QLl,0.0470
InternLM-XComposer2-4KHD,correct,KNf,KNf,1.0000
InternLM-XComposer2-4KHD,correct,KNf,QLq,0.2423
InternLM-XComposer2-4KHD,correct,KNf,CL,0.1310
InternLM-XComposer2-4KHD,correct,QLq,VL,0.1790
InternLM-XComposer2-4KHD,correct,QLq,AS,0.1583
InternLM-XComposer2-4KHD,correct,QLq,MCr,0.3126
InternLM-XComposer2-4KHD,correct,QLq,MCu,0.3464
InternLM-XComposer2-4KHD,correct,QLq,MA,0.3202
InternLM-XComposer2-4KHD,correct,QLq,VO,0.3965
InternLM-XComposer2-4KHD,correct,QLq,AT,0.2884
InternLM-XComposer2-4KHD,correct,QLq,GS,-0.0728
InternLM-XComposer2-4KHD,correct,QLq,QLl,0.4268
InternLM-XComposer2-4KHD,correct,QLq,KNf,0.2423
InternLM-XComposer2-4KHD,correct,QLq,QLq,1.0000
InternLM-XComposer2-4KHD,correct,QLq,CL,0.1604
InternLM-XComposer2-4KHD,correct,CL,VL,0.1284
InternLM-XComposer2-4KHD,correct,CL,AS,0.1608
InternLM-XComposer2-4KHD,correct,CL,MCr,0.2433
InternLM-XComposer2-4KHD,correct,CL,MCu,0.2418
InternLM-XComposer2-4KHD,correct,CL,MA,0.1476
InternLM-XComposer2-4KHD,correct,CL,VO,0.2131
InternLM-XComposer2-4KHD,correct,CL,AT,0.2271
InternLM-XComposer2-4KHD,correct,CL,GS,0.3673
InternLM-XComposer2-4KHD,correct,CL,QLl,0.1895
InternLM-XComposer2-4KHD,correct,CL,KNf,0.1310
InternLM-XComposer2-4KHD,correct,CL,QLq,0.1604
InternLM-XComposer2-4KHD,correct,CL,CL,1.0000
InternLM-XComposer2-4KHD,incorrect,VL,VL,1.0000
InternLM-XComposer2-4KHD,incorrect,VL,AS,0.3797
InternLM-XComposer2-4KHD,incorrect,VL,MCr,0.3252
InternLM-XComposer2-4KHD,incorrect,VL,MCu,0.1599
InternLM-XComposer2-4KHD,incorrect,VL,MA,0.3344
InternLM-XComposer2-4KHD,incorrect,VL,VO,0.2860
InternLM-XComposer2-4KHD,incorrect,VL,AT,0.0885
InternLM-XComposer2-4KHD,incorrect,VL,GS,-0.0241
InternLM-XComposer2-4KHD,incorrect,VL,QLl,0.2442
InternLM-XComposer2-4KHD,incorrect,VL,KNf,-0.0731
InternLM-XComposer2-4KHD,incorrect,VL,QLq,0.0772
InternLM-XComposer2-4KHD,incorrect,VL,CL,0.1353
InternLM-XComposer2-4KHD,incorrect,AS,VL,0.3797
InternLM-XComposer2-4KHD,incorrect,AS,AS,1.0000
InternLM-XComposer2-4KHD,incorrect,AS,MCr,0.4224
InternLM-XComposer2-4KHD,incorrect,AS,MCu,0.3030
InternLM-XComposer2-4KHD,incorrect,AS,MA,0.3184
InternLM-XComposer2-4KHD,incorrect,AS,VO,0.3245
InternLM-XComposer2-4KHD,incorrect,AS,AT,0.2592
InternLM-XComposer2-4KHD,incorrect,AS,GS,0.1429
InternLM-XComposer2-4KHD,incorrect,AS,QLl,0.2091
InternLM-XComposer2-4KHD,incorrect,AS,KNf,0.0118
InternLM-XComposer2-4KHD,incorrect,AS,QLq,0.0802
InternLM-XComposer2-4KHD,incorrect,AS,CL,0.1612
InternLM-XComposer2-4KHD,incorrect,MCr,VL,0.3252
InternLM-XComposer2-4KHD,incorrect,MCr,AS,0.4224
InternLM-XComposer2-4KHD,incorrect,MCr,MCr,1.0000
InternLM-XComposer2-4KHD,incorrect,MCr,MCu,0.3680
InternLM-XComposer2-4KHD,incorrect,MCr,MA,0.2384
InternLM-XComposer2-4KHD,incorrect,MCr,VO,0.3520
InternLM-XComposer2-4KHD,incorrect,MCr,AT,0.3501
InternLM-XComposer2-4KHD,incorrect,MCr,GS,0.1150
InternLM-XComposer2-4KHD,incorrect,MCr,QLl,0.3814
InternLM-XComposer2-4KHD,incorrect,MCr,KNf,0.1053
InternLM-XComposer2-4KHD,incorrect,MCr,QLq,0.1837
InternLM-XComposer2-4KHD,incorrect,MCr,CL,0.2247
InternLM-XComposer2-4KHD,incorrect,MCu,VL,0.1599
InternLM-XComposer2-4KHD,incorrect,MCu,AS,0.3030
InternLM-XComposer2-4KHD,incorrect,MCu,MCr,0.3680
InternLM-XComposer2-4KHD,incorrect,MCu,MCu,1.0000
InternLM-XComposer2-4KHD,incorrect,MCu,MA,0.1685
InternLM-XComposer2-4KHD,incorrect,MCu,VO,0.2303
InternLM-XComposer2-4KHD,incorrect,MCu,AT,0.3753
InternLM-XComposer2-4KHD,incorrect,MCu,GS,0.1563
InternLM-XComposer2-4KHD,incorrect,MCu,QLl,0.2231
InternLM-XComposer2-4KHD,incorrect,MCu,KNf,0.2097
InternLM-XComposer2-4KHD,incorrect,MCu,QLq,0.2170
InternLM-XComposer2-4KHD,incorrect,MCu,CL,0.2051
InternLM-XComposer2-4KHD,incorrect,MA,VL,0.3344
InternLM-XComposer2-4KHD,incorrect,MA,AS,0.3184
InternLM-XComposer2-4KHD,incorrect,MA,MCr,0.2384
InternLM-XComposer2-4KHD,incorrect,MA,MCu,0.1685
InternLM-XComposer2-4KHD,incorrect,MA,MA,1.0000
InternLM-XComposer2-4KHD,incorrect,MA,VO,0.3348
InternLM-XComposer2-4KHD,incorrect,MA,AT,0.0904
InternLM-XComposer2-4KHD,incorrect,MA,GS,-0.0122
InternLM-XComposer2-4KHD,incorrect,MA,QLl,0.2917
InternLM-XComposer2-4KHD,incorrect,MA,KNf,0.1228
InternLM-XComposer2-4KHD,incorrect,MA,QLq,0.2256
InternLM-XComposer2-4KHD,incorrect,MA,CL,0.0639
InternLM-XComposer2-4KHD,incorrect,VO,VL,0.2860
InternLM-XComposer2-4KHD,incorrect,VO,AS,0.3245
InternLM-XComposer2-4KHD,incorrect,VO,MCr,0.3520
InternLM-XComposer2-4KHD,incorrect,VO,MCu,0.2303
InternLM-XComposer2-4KHD,incorrect,VO,MA,0.3348
InternLM-XComposer2-4KHD,incorrect,VO,VO,1.0000
InternLM-XComposer2-4KHD,incorrect,VO,AT,0.2596
InternLM-XComposer2-4KHD,incorrect,VO,GS,0.0268
InternLM-XComposer2-4KHD,incorrect,VO,QLl,0.3625
InternLM-XComposer2-4KHD,incorrect,VO,KNf,0.0994
InternLM-XComposer2-4KHD,incorrect,VO,QLq,0.3066
InternLM-XComposer2-4KHD,incorrect,VO,CL,0.2298
InternLM-XComposer2-4KHD,incorrect,AT,VL,0.0885
InternLM-XComposer2-4KHD,incorrect,AT,AS,0.2592
InternLM-XComposer2-4KHD,incorrect,AT,MCr,0.3501
InternLM-XComposer2-4KHD,incorrect,AT,MCu,0.3753
InternLM-XComposer2-4KHD,incorrect,AT,MA,0.0904
InternLM-XComposer2-4KHD,incorrect,AT,VO,0.2596
InternLM-XComposer2-4KHD,incorrect,AT,AT,1.0000
InternLM-XComposer2-4KHD,incorrect,AT,GS,0.2333
InternLM-XComposer2-4KHD,incorrect,AT,QLl,0.2165
InternLM-XComposer2-4KHD,incorrect,AT,KNf,0.1475
InternLM-XComposer2-4KHD,incorrect,AT,QLq,0.1858
InternLM-XComposer2-4KHD,incorrect,AT,CL,0.2633
InternLM-XComposer2-4KHD,incorrect,GS,VL,-0.0241
InternLM-XComposer2-4KHD,incorrect,GS,AS,0.1429
InternLM-XComposer2-4KHD,incorrect,GS,MCr,0.1150
InternLM-XComposer2-4KHD,incorrect,GS,MCu,0.1563
InternLM-XComposer2-4KHD,incorrect,GS,MA,-0.0122
InternLM-XComposer2-4KHD,incorrect,GS,VO,0.0268
InternLM-XComposer2-4KHD,incorrect,GS,AT,0.2333
InternLM-XComposer2-4KHD,incorrect,GS,GS,1.0000
InternLM-XComposer2-4KHD,incorrect,GS,QLl,0.0443
InternLM-XComposer2-4KHD,incorrect,GS,KNf,0.0678
InternLM-XComposer2-4KHD,incorrect,GS,QLq,-0.1115
InternLM-XComposer2-4KHD,incorrect,GS,CL,0.3645
InternLM-XComposer2-4KHD,incorrect,QLl,VL,0.2442
InternLM-XComposer2-4KHD,incorrect,QLl,AS,0.2091
InternLM-XComposer2-4KHD,incorrect,QLl,MCr,0.3814
InternLM-XComposer2-4KHD,incorrect,QLl,MCu,0.2231
InternLM-XComposer2-4KHD,incorrect,QLl,MA,0.2917
InternLM-XComposer2-4KHD,incorrect,QLl,VO,0.3625
InternLM-XComposer2-4KHD,incorrect,QLl,AT,0.2165
InternLM-XComposer2-4KHD,incorrect,QLl,GS,0.0443
InternLM-XComposer2-4KHD,incorrect,QLl,QLl,1.0000
InternLM-XComposer2-4KHD,incorrect,QLl,KNf,0.1640
InternLM-XComposer2-4KHD,incorrect,QLl,QLq,0.4332
InternLM-XComposer2-4KHD,incorrect,QLl,CL,0.2926
InternLM-XComposer2-4KHD,incorrect,KNf,VL,-0.0731
InternLM-XComposer2-4KHD,incorrect,KNf,AS,0.0118
InternLM-XComposer2-4KHD,incorrect,KNf,MCr,0.1053
InternLM-XComposer2-4KHD,incorrect,KNf,MCu,0.2097
InternLM-XComposer2-4KHD,incorrect,KNf,MA,0.1228
InternLM-XComposer2-4KHD,incorrect,KNf,VO,0.0994
InternLM-XComposer2-4KHD,incorrect,KNf,AT,0.1475
InternLM-XComposer2-4KHD,incorrect,KNf,GS,0.0678
InternLM-XComposer2-4KHD,incorrect,KNf,QLl,0.1640
InternLM-XComposer2-4KHD,incorrect,KNf,KNf,1.0000
InternLM-XComposer2-4KHD,incorrect,KNf,QLq,0.3137
InternLM-XComposer2-4KHD,incorrect,KNf,CL,0.1338
InternLM-XComposer2-4KHD,incorrect,QLq,VL,0.0772
InternLM-XComposer2-4KHD,incorrect,QLq,AS,0.0802
InternLM-XComposer2-4KHD,incorrect,QLq,MCr,0.1837
InternLM-XComposer2-4KHD,incorrect,QLq,MCu,0.2170
